Year,Box_Office_Rank,Name,   Worldwide   ,   Domestic   ,   Foreign   
2023,63,Godzilla Minus One," $113,676,322.00 "," $57,144,669.00 "," $56,531,653.00 "
2023,64,Pathaan," $112,583,450.00 "," $17,487,476.00 "," $95,095,974.00 "
2023,65,Saw X," $112,518,471.00 "," $53,607,898.00 "," $58,910,573.00 "
2023,66,Detective Conan: Black Iron Submarine," $106,771,806.00 ",   -   ," $106,771,806.00 "
2023,67,The Creator," $104,272,136.00 "," $40,774,679.00 "," $63,497,457.00 "
2023,68,12.12: The Day," $97,476,565.00 ",   -   ," $97,476,565.00 "
2023,69,Animal," $92,850,083.00 "," $15,004,482.00 "," $77,845,601.00 "
2023,70,Talk to Me," $91,959,188.00 "," $48,299,436.00 "," $43,659,752.00 "
2023,71,Air," $90,060,106.00 "," $52,460,106.00 "," $37,600,000.00 "
2023,72,Cocaine Bear," $88,314,672.00 "," $64,670,240.00 "," $23,644,432.00 "
2023,73,No Hard Feelings," $87,256,407.00 "," $50,452,282.00 "," $36,804,125.00 "
2023,74,The Roundup: No Way Out," $83,410,298.00 "," $909,411.00 "," $82,500,887.00 "
2023,75,The Pope's Exorcist," $76,987,621.00 "," $20,009,380.00 "," $56,978,241.00 "
2023,76,Plane," $74,515,586.00 "," $32,111,181.00 "," $42,404,405.00 "
2023,77,Titanic 25 Year Anniversary," $70,219,746.00 "," $15,096,069.00 "," $55,123,677.00 "
2023,78,The Color Purple," $68,919,191.00 "," $60,619,191.00 "," $8,300,000.00 "
2023,79,The Boogeyman," $67,307,243.00 "," $43,244,282.00 "," $24,062,961.00 "
2023,80,65," $60,730,568.00 "," $32,062,904.00 "," $28,667,664.00 "
2023,81,Spy x Family Code: White," $59,629,242.00 "," $8,110,042.00 "," $51,519,200.00 "
2023,82,Magic Mike's Last Dance," $57,105,156.00 "," $26,005,156.00 "," $31,100,000.00 "
2023,83,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village," $56,319,794.00 "," $10,117,806.00 "," $46,201,988.00 "
2023,84,One Life," $56,308,105.00 "," $5,716,885.00 "," $50,591,220.00 "
2023,85,The Boys in the Boat," $55,501,365.00 "," $52,641,306.00 "," $2,860,059.00 "
2023,86,Knock at the Cabin," $54,760,947.00 "," $35,397,980.00 "," $19,362,967.00 "
2023,87,Mummies," $54,475,970.00 "," $4,275,970.00 "," $50,200,000.00 "
2023,88,Jesus Revolution," $54,293,684.00 "," $52,102,987.00 "," $2,190,697.00 "
2023,89,Asteroid City," $53,857,743.00 "," $28,153,025.00 "," $25,704,718.00 "
2023,90,The Zone of Interest," $52,693,449.00 "," $8,659,464.00 "," $44,033,985.00 "
2023,91,There's Still Tomorrow," $50,205,375.00 "," $180,426.00 "," $50,024,949.00 "
2023,92,Operation Fortune: Ruse de Guerre," $48,983,306.00 "," $6,496,125.00 "," $42,487,181.00 "
2023,93,Missing," $48,767,848.00 "," $32,502,025.00 "," $16,265,823.00 "
2023,94,Thanksgiving," $46,553,280.00 "," $31,908,884.00 "," $14,644,396.00 "
2023,95,Asterix & Obelix: The Middle Kingdom," $46,497,678.00 ",   -   ," $46,497,678.00 "
2023,96,The Holdovers," $45,743,837.00 "," $20,355,375.00 "," $25,388,462.00 "
2023,97,Ruby Gillman: Teenage Kraken," $45,657,745.00 "," $15,753,600.00 "," $29,904,145.00 "
2023,98,The Iron Claw," $45,204,449.00 "," $35,070,296.00 "," $10,134,153.00 "
2023,99,Son of a Rich 2," $44,718,015.00 ",   -   ," $44,718,015.00 "
2023,100,Renaissance: A Film by Beyoncé," $43,989,684.00 "," $33,889,684.00 "," $10,100,000.00 "
2023,101,Ferrari," $43,601,123.00 "," $18,550,028.00 "," $25,051,095.00 "
2023,102,Past Lives," $42,710,241.00 "," $11,331,983.00 "," $31,378,258.00 "
2023,103,"Miraculous: Ladybug & Cat Noir, the Movie"," $40,491,243.00 ",   -   ," $40,491,243.00 "
2023,104,80 for Brady," $40,480,875.00 "," $39,448,525.00 "," $1,032,350.00 "
2023,105,The Bremen Town Musicians," $38,864,948.00 ",   -   ," $38,864,948.00 "
2023,106,My Big Fat Greek Wedding 3," $38,831,076.00 "," $28,496,030.00 "," $10,335,046.00 "
2023,107,The Expendables 4," $37,917,985.00 "," $16,710,153.00 "," $21,207,832.00 "
2023,108,Doraemon the Movie: Nobita's Sky Utopia," $37,475,850.00 ",   -   ," $37,475,850.00 "
2023,109,Smugglers," $36,851,831.00 ",   -   ," $36,851,831.00 "
2023,110,Kingdom 3: The Flame of Destiny," $36,259,522.00 ",   -   ," $36,259,522.00 "
2023,111,Ride On," $36,258,730.00 "," $128,950.00 "," $36,129,780.00 "
2023,112,Strays," $36,071,267.00 "," $23,988,885.00 "," $12,082,382.00 "
2023,113,Anatomy of a Fall," $36,053,387.00 "," $5,076,369.00 "," $30,977,018.00 "
2023,114,Noryang: Deadly Sea," $34,210,966.00 "," $315,245.00 "," $33,895,721.00 "
2023,115,Alibi.com 2," $34,114,308.00 ",   -   ," $34,114,308.00 "
2023,116,Priscilla," $33,113,832.00 "," $20,960,939.00 "," $12,152,893.00 "
2023,117,Don't Call it Mystery: The Movie," $32,516,533.00 ",   -   ," $32,516,533.00 "
2023,118,The Three Musketeers - Part I: D'Artagnan," $32,407,471.00 ",   -   ," $32,407,471.00 "
2023,119,Tokyo MER," $30,239,900.00 ",   -   ," $30,239,900.00 "
2023,120,Concrete Utopia," $30,077,348.00 ",   -   ," $30,077,348.00 "
2023,121,BTS: Yet to Come in Cinemas," $29,291,883.00 "," $8,093,270.00 "," $21,198,613.00 "
2023,122,Book Club: The Next Chapter," $29,014,500.00 "," $17,581,565.00 "," $11,432,935.00 "
2023,123,I Wish I Could Meet You Again on the Hill Where That Flower Blooms (2023)," $28,933,626.00 ",   -   ," $28,933,626.00 "
2023,124,Jawan," $28,499,044.00 "," $15,198,530.00 "," $13,300,514.00 "
2023,125,The Wish of the Fairy Fish," $28,218,581.00 ",   -   ," $28,218,581.00 "
2023,126,Toy Story 2023 Re-release," $27,509,032.00 ",   -   ," $27,503,924.00 "
2023,127,Renfield," $26,493,921.00 "," $17,297,895.00 "," $9,196,026.00 "
2023,128,The Challenge," $26,064,906.00 ",   -   ," $26,064,906.00 "
2023,129,Perfect Days," $25,719,576.00 "," $3,766,668.00 "," $21,952,908.00 "
2023,130,Shin Jigen! Crayon Shin-chan the Movie," $23,920,308.00 ",   -   ," $23,920,308.00 "
2023,131,American Fiction," $22,483,370.00 "," $21,098,470.00 "," $1,384,900.00 "
2023,132,The Covenant," $21,948,551.00 "," $16,938,039.00 "," $5,010,512.00 "
2023,133,Champions," $21,899,506.00 "," $16,397,335.00 "," $5,502,171.00 "
2023,134,Radical," $21,797,284.00 "," $8,702,731.00 "," $13,094,553.00 "
2023,135,The Last Voyage of the Demeter," $21,786,275.00 "," $13,637,180.00 "," $8,149,095.00 "
2023,136,"Are You There God? It's Me, Margaret."," $21,464,043.00 "," $20,372,406.00 "," $1,091,637.00 "
2023,137,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD," $21,112,012.00 ",   -   ," $21,112,012.00 "
2023,138,Saltburn," $21,026,167.00 "," $11,425,829.00 "," $9,600,338.00 "
2023,139,Dumb Money," $20,703,794.00 "," $13,925,356.00 "," $6,761,614.00 "
2023,140,All of Us Strangers," $20,226,058.00 "," $4,050,103.00 "," $16,175,955.00 "
2023,141,My Happy Marriage," $19,506,407.00 ",   -   ," $19,506,407.00 "
2023,142,The House of No Man," $19,490,980.00 ",   -   ," $19,490,980.00 "
2023,143,Retribution," $18,685,751.00 "," $6,937,696.00 "," $11,748,055.00 "
2023,144,Next Goal Wins," $18,648,802.00 "," $6,713,826.00 "," $11,934,976.00 "
2023,145,Love Reset," $18,425,590.00 ",   -   ," $18,425,590.00 "
2023,146,The Blackening," $18,169,453.00 "," $17,707,207.00 "," $462,246.00 "
2023,147,About My Father," $18,167,819.00 "," $12,089,391.00 "," $6,078,428.00 "
2023,148,Mavka: The Forest Song," $17,974,964.00 ",   -   ," $17,974,964.00 "
2023,149,The Blind," $17,265,876.00 "," $17,265,487.00 ", $389.00 
2023,150,Tokyo Revengers 2: Bloody Halloween - Destiny," $17,216,567.00 ",   -   ," $17,216,567.00 "
2023,151,Hypnotic," $16,281,937.00 "," $4,500,169.00 "," $11,781,768.00 "
2023,152,The Legend & Butterfly," $16,087,771.00 ",   -   ," $16,087,771.00 "
2023,153,Die drei ??? - Erbe des Drachen," $15,860,016.00 ",   -   ," $15,860,016.00 "
2023,154,Shin Kamen Rider," $15,835,414.00 ",   -   ," $15,835,414.00 "
2023,155,Joy Ride," $15,787,674.00 "," $12,897,789.00 "," $2,889,885.00 "
2023,156,Dunki," $15,473,051.00 "," $7,460,159.00 "," $8,012,892.00 "
2023,157,The Three Musketeers - Part II: Milady," $15,439,299.00 ",   -   ," $15,439,299.00 "
2023,158,Epic Tails," $15,361,133.00 "," $355,088.00 "," $15,006,045.00 "
2023,159,Only 3 Days Left," $15,152,854.00 ",   -   ," $15,152,854.00 "
2023,160,Tonde Saitama: Biwako Yori Ai o Komete," $15,107,891.00 ",   -   ," $15,107,891.00 "
2023,161,Jeanne du Barry," $14,938,195.00 ",   -   ," $14,938,195.00 "
2023,162,A Guilty Conscience," $14,911,562.00 ",   -   ," $14,911,562.00 "
2023,163,Tokyo Revengers 2: Bloody Halloween - Decisive Battle," $14,584,970.00 ",   -   ," $14,584,970.00 "
2023,164,Dr. Cheon and Lost Talisman," $14,574,445.00 "," $84,362.00 "," $14,490,083.00 "
2023,165,Sisu," $14,281,199.00 "," $7,265,622.00 "," $7,015,577.00 "
2023,166,Rehragout-Rendezvous," $14,127,069.00 ",   -   ," $14,127,069.00 "
2023,167,A Moroccan Affair," $14,075,140.00 ",   -   ," $14,075,140.00 "
2023,168,His Only Son," $13,817,186.00 "," $12,392,740.00 "," $1,424,446.00 "
2023,169,The Point Men," $13,433,834.00 ",   -   ," $13,433,834.00 "
2023,170,"Manta, Manta: Legacy"," $13,078,126.00 ",   -   ," $13,078,126.00 "
2023,171,Three heroes and the Navel of the Earth," $13,028,535.00 ",   -   ," $13,028,535.00 "
2023,172,Bottoms," $12,976,079.00 "," $12,036,071.00 "," $940,008.00 "
2023,173,Championext," $12,902,914.00 ",   -   ," $12,902,914.00 "
2023,174,Love Again," $12,696,584.00 "," $6,230,837.00 "," $6,465,747.00 "
2023,175,Dream Scenario," $12,488,124.00 "," $5,742,193.00 "," $6,745,931.00 "
2023,176,Beau Is Afraid," $12,337,378.00 "," $8,176,562.00 "," $4,160,816.00 "
2023,177,The Shift," $12,238,643.00 "," $12,118,219.00 "," $120,424.00 "
2023,178,Salaar," $11,958,548.00 "," $8,929,282.00 "," $3,029,266.00 "
2023,179,After Death," $11,830,860.00 "," $11,478,326.00 "," $352,534.00 "
2023,180,Tiger 3," $11,713,932.00 "," $5,365,263.00 "," $6,348,669.00 "
2023,181,Jungle Bunch: Operation Meltdown," $11,580,770.00 "," $831,200.00 "," $10,749,570.00 "
2023,182,Face Off 6: The Ticket of Destiny," $11,538,081.00 ",   -   ," $11,538,081.00 "
2023,183,Silent Night," $11,067,228.00 "," $8,012,103.00 "," $3,055,125.00 "
2023,184,What's Love Got to Do with It?," $11,065,050.00 ",   -   ," $11,065,050.00 "
2023,185,Sleep," $11,063,144.00 "," $34,221.00 "," $11,028,923.00 "
2023,186,Samurai Beyond Admiration Record to the World's Best," $10,876,188.00 ",   -   ," $10,876,188.00 "
2023,187,Honey Sweet," $10,766,032.00 ",   -   ," $10,766,032.00 "
2023,188,The Machine," $10,664,328.00 "," $10,458,331.00 "," $205,997.00 "
2023,189,After Everything," $10,644,463.00 ",   -   ," $10,644,463.00 "
2023,190,The Taste of Things," $10,475,280.00 "," $2,654,510.00 "," $7,820,770.00 "
2023,191,The Crime Is Mine," $10,475,106.00 "," $122,083.00 "," $10,353,023.00 "
2023,192,The Nightmare Before Christmas 30th Anniversary Re-Release," $10,431,631.00 "," $10,251,956.00 "," $179,675.00 "
2023,193,The Great Escaper," $10,425,252.00 ",   -   ," $10,425,252.00 "
2023,194,Freelance," $10,196,704.00 "," $5,314,136.00 "," $4,882,568.00 "
2023,195,Sun and Concrete," $10,120,340.00 ",   -   ," $10,120,340.00 "
2023,196,Cobweb," $10,091,821.00 ",   -   ," $10,091,821.00 "
2023,197,The Peasants," $10,064,347.00 "," $155,188.00 "," $9,909,159.00 "
2023,198,Talk to Her Undated France Release," $9,550,733.00 ",   -   ," $9,549,770.00 "
2023,199,Kandahar," $9,387,311.00 "," $4,813,132.00 "," $4,574,179.00 "
2023,200,The Animal Kingdom," $9,306,225.00 "," $11,767.00 "," $9,294,458.00 "
2024,1,Inside Out 2," $1,698,863,816.00 "," $652,980,194.00 "," $1,045,883,622.00 "
2024,2,Deadpool & Wolverine," $1,338,073,645.00 "," $636,745,858.00 "," $701,327,787.00 "
2024,3,Moana 2," $1,059,242,164.00 "," $460,405,297.00 "," $598,836,867.00 "
2024,4,Despicable Me 4," $972,021,410.00 "," $361,004,205.00 "," $611,017,205.00 "
2024,5,Wicked," $756,235,166.00 "," $473,231,120.00 "," $283,004,046.00 "
2024,6,Mufasa: The Lion King," $722,631,756.00 "," $254,567,693.00 "," $468,064,063.00 "
2024,7,Dune: Part Two," $714,844,358.00 "," $282,144,358.00 "," $432,700,000.00 "
2024,8,Godzilla x Kong: The New Empire," $572,050,016.00 "," $196,350,016.00 "," $375,700,000.00 "
2024,9,Kung Fu Panda 4," $547,946,428.00 "," $193,590,620.00 "," $354,355,808.00 "
2024,10,Sonic the Hedgehog 3," $492,162,604.00 "," $236,115,100.00 "," $256,047,504.00 "
2024,11,Venom: The Last Dance," $478,937,618.00 "," $139,755,882.00 "," $339,181,736.00 "
2024,12,Gladiator II," $462,180,717.00 "," $172,438,016.00 "," $289,742,701.00 "
2024,13,Beetlejuice Beetlejuice," $452,000,435.00 "," $294,100,435.00 "," $157,900,000.00 "
2024,14,Yolo," $433,600,337.00 "," $2,001,584.00 "," $431,598,753.00 "
2024,15,Pegasus 2," $422,878,491.00 ",   -   ," $422,878,491.00 "
2024,16,Successor," $422,307,398.00 ",   -   ," $422,307,398.00 "
2024,17,Bad Boys: Ride or Die," $404,550,184.00 "," $193,573,217.00 "," $210,976,967.00 "
2024,18,Kingdom of the Planet of the Apes," $397,378,150.00 "," $171,130,165.00 "," $226,247,985.00 "
2024,19,Twisters," $372,262,265.00 "," $267,762,265.00 "," $104,500,000.00 "
2024,20,It Ends with Us," $351,441,044.00 "," $148,518,266.00 "," $202,922,778.00 "
2024,21,Alien: Romulus," $350,865,342.00 "," $105,313,091.00 "," $245,552,251.00 "
2024,22,The Wild Robot," $334,537,187.00 "," $143,901,945.00 "," $190,635,242.00 "
2024,23,Article 20," $306,899,794.00 ",   -   ," $306,899,794.00 "
2024,24,A Quiet Place: Day One," $261,907,653.00 "," $139,051,884.00 "," $122,855,769.00 "
2024,25,Boonie Bears: Time Twist," $250,921,235.00 ",   -   ," $250,921,235.00 "
2024,26,The Garfield Movie," $234,698,824.00 "," $91,956,547.00 "," $142,742,277.00 "
2024,27,Joker: Folie à Deux," $207,500,287.00 "," $58,300,287.00 "," $149,200,000.00 "
2024,28,Ghostbusters: Frozen Empire," $201,967,521.00 "," $113,376,590.00 "," $88,590,931.00 "
2024,29,IF," $190,535,708.00 "," $111,375,918.00 "," $79,159,790.00 "
2024,30,Red One," $186,000,759.00 "," $97,000,759.00 "," $89,000,000.00 "
2024,31,Nosferatu," $181,764,515.00 "," $95,608,235.00 "," $86,156,280.00 "
2024,32,The Fall Guy," $181,073,291.00 "," $92,900,355.00 "," $88,172,936.00 "
2024,33,Bob Marley: One Love," $180,916,602.00 "," $96,981,216.00 "," $83,935,386.00 "
2024,34,Furiosa: A Mad Max Saga," $174,375,791.00 "," $67,475,791.00 "," $106,900,000.00 "
2024,35,A Place Called Silence," $174,308,156.00 ",   -   ," $174,308,156.00 "
2024,36,Paddington in Peru," $170,810,398.00 "," $45,770,312.00 "," $125,040,086.00 "
2024,37,The Beekeeper," $162,619,535.00 "," $66,220,535.00 "," $96,399,000.00 "
2024,38,Pushpa: The Rule - Part 2," $154,621,981.00 "," $13,000,000.00 "," $141,621,981.00 "
2024,39,The Volunteers: The Battle of Life and Death," $153,429,899.00 ",   -   ," $153,429,899.00 "
2024,40,A Complete Unknown," $140,508,652.00 "," $75,001,720.00 "," $65,506,932.00 "
2024,41,Smile 2," $138,128,854.00 "," $69,012,586.00 "," $69,116,268.00 "
2024,42,Transformers One," $129,408,392.00 "," $59,098,421.00 "," $70,309,971.00 "
2024,43,Longlegs," $127,961,936.00 "," $74,346,140.00 "," $53,615,796.00 "
2024,44,Civil War," $127,268,065.00 "," $68,756,072.00 "," $58,511,993.00 "
2024,45,Conclave," $127,257,203.00 "," $32,580,655.00 "," $94,676,548.00 "
2024,46,Kalki 2898 AD," $125,857,438.00 "," $18,289,575.00 "," $107,567,863.00 "
2024,47,Detective Conan: The Million-Dollar Pentagram," $108,136,957.00 ",   -   ," $108,136,957.00 "
2024,48,Mean Girls," $104,970,953.00 "," $72,581,770.00 "," $32,389,183.00 "
2024,49,Madame Web," $100,498,764.00 "," $43,817,106.00 "," $56,681,658.00 "
2024,50,Haikyu!! The Dumpster Battle," $100,050,498.00 "," $7,071,622.00 "," $92,978,876.00 "
2024,51,Argylle," $96,221,061.00 "," $45,207,275.00 "," $51,013,786.00 "
2024,52,Challengers," $96,119,408.00 "," $50,119,408.00 "," $46,000,000.00 "
2024,53,Exhuma," $93,874,846.00 "," $2,310,900.00 "," $91,563,946.00 "
2024,54,Terrifier 3," $89,169,769.00 "," $53,981,071.00 "," $35,188,698.00 "
2024,55,A Little Something Extra," $84,230,774.00 ",   -   ," $84,230,774.00 "
2024,56,Trap," $83,677,281.00 "," $42,777,281.00 "," $40,900,000.00 "
2024,57,The Roundup: Punishment," $80,426,848.00 "," $1,154,475.00 "," $79,272,373.00 "
2024,58,The Count of Monte-Cristo," $78,623,140.00 "," $529,830.00 "," $78,093,310.00 "
2024,59,The Substance," $77,316,812.00 "," $17,584,795.00 "," $59,732,017.00 "
2024,60,Speak No Evil," $76,756,109.00 "," $36,931,420.00 "," $39,824,689.00 "
2024,61,Babygirl," $64,601,200.00 "," $28,196,732.00 "," $36,404,468.00 "
2024,62,Kraven the Hunter," $62,076,533.00 "," $25,026,310.00 "," $37,050,223.00 "
2024,63,Heretic," $59,777,970.00 "," $27,986,380.00 "," $31,791,590.00 "
2024,64,We Live in Time," $57,466,634.00 "," $24,692,924.00 "," $32,773,710.00 "
2024,65,Anora," $57,265,984.00 "," $20,474,295.00 "," $36,791,689.00 "
2024,66,Night Swim," $54,768,317.00 "," $32,494,740.00 "," $22,273,577.00 "
2024,67,Kingdom 4: Return of the Great General," $54,114,815.00 ",   -   ," $54,114,815.00 "
2024,68,The First Omen," $53,845,880.00 "," $20,092,802.00 "," $33,753,078.00 "
2024,69,"I, the Executioner"," $53,479,334.00 "," $388,067.00 "," $53,091,267.00 "
2024,70,Coraline 15th Anniversary," $52,371,887.00 "," $33,626,425.00 "," $18,745,462.00 "
2024,71,Back to Black," $51,026,731.00 "," $6,178,165.00 "," $44,848,566.00 "
2024,72,The Brutalist," $50,366,059.00 "," $16,279,129.00 "," $34,086,930.00 "
2024,73,Tarot," $49,256,239.00 "," $18,771,004.00 "," $30,485,235.00 "
2024,74,The Strangers: Chapter 1," $48,166,448.00 "," $35,202,562.00 "," $12,963,886.00 "
2024,75,Blink Twice," $48,093,906.00 "," $23,093,906.00 "," $25,000,000.00 "
2024,76,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training," $44,354,825.00 "," $17,657,658.00 "," $26,697,167.00 "
2024,77,Imaginary," $43,787,034.00 "," $28,009,161.00 "," $15,777,873.00 "
2024,78,Abigail," $42,791,449.00 "," $25,867,515.00 "," $16,923,934.00 "
2024,79,Fly Me to the Moon," $42,260,534.00 "," $20,532,222.00 "," $21,728,312.00 "
2024,80,Arthur the King," $40,861,764.00 "," $25,049,006.00 "," $15,812,758.00 "
2024,81,The Forge," $40,395,051.00 "," $29,123,632.00 "," $11,271,419.00 "
2024,82,The Best Christmas Pageant Ever," $40,262,167.00 "," $40,048,808.00 "," $213,359.00 "
2024,83,Cells at Work!," $39,618,125.00 ",   -   ," $39,618,125.00 "
2024,84,Horizon: An American Saga - Chapter 1," $38,835,702.00 "," $29,035,702.00 "," $9,800,000.00 "
2024,85,Interstellar 2024 Re-release," $38,198,988.00 "," $15,207,563.00 "," $22,991,425.00 "
2024,86,Last Mile," $37,475,443.00 ",   -   ," $37,475,443.00 "
2024,87,Beating Hearts," $36,258,445.00 ",   -   ," $36,258,445.00 "
2024,88,The Bikeriders," $36,159,144.00 "," $21,746,895.00 "," $14,412,249.00 "
2024,89,I'm Still Here," $36,121,640.00 "," $6,233,517.00 "," $29,888,123.00 "
2024,90,Mobile Suit Gundam SEED Freedom," $36,038,764.00 ",   -   ," $36,038,764.00 "
2024,91,Immaculate," $35,340,015.00 "," $15,671,307.00 "," $19,668,708.00 "
2024,92,Monkey Man," $35,271,631.00 "," $25,116,955.00 "," $10,154,676.00 "
2024,93,Harbin," $33,469,148.00 "," $951,874.00 "," $32,517,274.00 "
2024,94,Doraemon the Movie: Nobita's Earth Symphony," $33,399,912.00 ",   -   ," $33,399,912.00 "
2024,95,The Watchers," $33,371,404.00 "," $19,071,404.00 "," $14,300,000.00 "
2024,96,Borderlands," $33,017,367.00 "," $15,482,668.00 "," $17,534,699.00 "
2024,97,Harold and the Purple Crayon," $32,227,855.00 "," $17,640,924.00 "," $14,586,931.00 "
2024,98,My Hero Academia: You're Next," $32,224,616.00 "," $5,041,781.00 "," $27,182,835.00 "
2024,99,A Strange House," $31,023,268.00 ",   -   ," $31,023,268.00 "
2024,100,Pilot," $30,917,972.00 ",   -   ," $30,917,972.00 "
2024,101,Flow," $30,830,420.00 "," $4,844,117.00 "," $25,986,303.00 "
2024,102,Finist. The First Warrior," $30,458,079.00 ",   -   ," $30,458,079.00 "
2024,103,Reagan," $30,107,173.00 "," $30,047,417.00 "," $59,756.00 "
2024,104,The Ministry of Ungentlemanly Warfare," $29,768,915.00 "," $20,535,053.00 "," $9,233,862.00 "
2024,105,The Dark Knight Rises 2024 Re-release," $29,686,991.00 ",   -   ," $29,686,991.00 "
2024,106,Chantal in Fairyland," $29,663,607.00 ",   -   ," $29,663,607.00 "
2024,107,The Master and Margarita," $29,126,148.00 ",   -   ," $29,126,148.00 "
